,id,name,team,oppName,outcome,method,weightDiv,year
1960,1960,Alexandre Molinaro,Carlson Gracie Association,Kevin Mahecha,W,Points,76KG,2018
1961,1961,Alexandre Molinaro,Carlson Gracie Association,Rodrigo Freitas,W,Points,76KG,2018
1962,1962,Alexandre Molinaro,Carlson Gracie Association,Nicolas Renier,W,Pts: 9x0,73KG,2018
1963,1963,Alexandre Molinaro,Carlson Gracie Association,Daniel Davis,W,Pts: 2x0,73KG,2018
1964,1964,Alexandre Molinaro,Carlson Gracie Association,Kim Terra,W,DQ,75KG,2018
1965,1965,Alexandre Molinaro,Carlson Gracie Association,James Nival,W,Pts: 5x0,75KG,2018
1966,1966,Alexandre Molinaro,Carlson Gracie Association,Tanner Nicholas,W,Referee Decision,ABS,2018
1967,1967,Alexandre Molinaro,Carlson Gracie Association,Felipe Desouza,W,Points,70KG,2018
1968,1968,Alexandre Molinaro,Carlson Gracie Association,Michael Pepio,W,Points,76KG,2018
1969,1969,Alexandre Molinaro,Carlson Gracie Association,Jeffrey Cummings,W,Points,76KG,2018
1970,1970,Alexandre Molinaro,Carlson Gracie Association,Danilo Lopes,W,Points,76KG,2018
1971,1971,Alexandre Molinaro,Carlson Gracie Association,Bryan Christopher,W,Points,76KG,2018
1972,1972,Alexandre Molinaro,Carlson Gracie Association,Kevin Mahecha,W,Points,76KG,2018
1973,1973,Alexandre Molinaro,Carlson Gracie Association,Joshua Bacallao,W,Pts: 2x0,73KG,2018
1974,1974,Alexandre Molinaro,Carlson Gracie Association,Marcus Wilson,W,Points,73KG,2018
1975,1975,Alexandre Molinaro,Carlson Gracie Association,Murat Besnet,W,Botinha,76KG,2018
1976,1976,Alexandre Molinaro,Carlson Gracie Association,Kazuke Watanabe,W,Pts: 8x6,76KG,2018
1977,1977,Alexandre Molinaro,Carlson Gracie Association,Moribe Shinsuke,W,Points,76KG,2018
1978,1978,Alexandre Molinaro,Carlson Gracie Association,Shinji Morito,W,Points,76KG,2018
1979,1979,Alexandre Molinaro,Carlson Gracie Association,Gabe Sagman,W,Choke from back,76KG,2018
1980,1980,Alexandre Molinaro,Carlson Gracie Association,Juliano Rocha,W,Choke from back,76KG,2018
1981,1981,Alexandre Molinaro,Carlson Gracie Association,Rodrigo Reis,W,Pts: 4x2,ABS,2018
1982,1982,Alexandre Molinaro,Carlson Gracie Association,John Lennon,W,Pts: 9x0,ABS,2018
1983,1983,Alexandre Molinaro,Carlson Gracie Association,Juliano Rocha,W,Pts: 5x0,ABS,2018
1984,1984,Alexandre Molinaro,Carlson Gracie Association,Ayub Mugamedov,W,Choke from back,76KG,2018
1985,1985,Alexandre Molinaro,Carlson Gracie Association,Oter Castano,W,Pts: 18x0,77KG,2018
1986,1986,Alexandre Molinaro,Carlson Gracie Association,Ali Monfaradi,W,Points,76KG,2018
1987,1987,Alexandre Molinaro,Carlson Gracie Association,Juliano Rocha,W,Points,79KG,2018
